timestamp_local,food_name,label,temperature,humidity,mq2_ppm,mq3_ppm,mq4_ppm,mq135_ppm,mq136_ppm,mq137_ppm,co2
6/23/2026 17:46,Rice,Spoiled,30.6,90.2,1453.8,80.5,679.5,117.8,83.8,125.0,1025.0
6/23/2026 17:51,Rice,Spoiled,30.6,90.1,1446.2,78.8,661.9,116.4,82.6,123.1,1010.0
6/23/2026 17:56,Rice,Spoiled,30.6,90.2,1459.3,84.4,656.0,117.6,84.7,124.8,1030.0
6/23/2026 18:01,Rice,Spoiled,30.5,90.3,1459.7,79.3,646.5,116.4,84.4,125.3,1048.0
6/23/2026 18:06,Rice,Spoiled,30.5,90.6,1457.5,81.2,656.4,117.9,84.5,125.3,1033.0
6/23/2026 18:11,Rice,Spoiled,30.5,90.8,1461.2,85.0,657.9,117.8,85.6,126.1,1066.0
6/23/2026 18:16,Rice,Spoiled,30.5,91.2,1460.4,86.3,652.7,117.9,86.2,126.1,1064.0
6/23/2026 18:21,Rice,Spoiled,30.5,91.1,1457.5,78.0,644.7,116.8,83.2,124.5,992.0
6/23/2026 18:26,Rice,Spoiled,30.5,91.1,1448.4,77.6,646.9,116.8,82.9,123.7,1001.0
6/23/2026 18:31,Rice,Spoiled,30.5,91.0,1443.6,75.3,644.3,116.0,81.6,122.3,991.0
6/23/2026 18:36,Rice,Spoiled,30.5,91.2,1464.8,79.0,646.9,116.8,84.2,125.0,1053.0
6/23/2026 18:41,Rice,Spoiled,30.4,91.5,1463.4,80.6,651.3,118.1,85.6,126.5,1053.0
6/23/2026 18:46,Rice,Spoiled,30.3,91.5,1465.9,78.9,649.8,118.5,84.8,126.1,1008.0
6/23/2026 18:51,Rice,Spoiled,30.3,91.6,1464.1,77.5,654.9,117.7,84.1,125.2,1036.0
6/23/2026 19:06,Rice,Spoiled,30.3,92.1,1463.7,73.6,650.2,113.8,83.1,124.5,1004.0
6/23/2026 19:07,Rice,Spoiled,30.3,91.8,1459.7,78.0,653.1,113.5,84.6,125.7,1038.0
6/23/2026 19:11,Rice,Spoiled,30.2,92.1,1459.7,75.1,646.2,125.9,82.7,123.5,998.0
6/23/2026 19:16,Rice,Spoiled,30.2,92.3,1457.5,75.3,641.0,118.7,82.5,122.9,996.0
6/23/2026 19:21,Rice,Spoiled,30.1,92.5,1464.1,78.5,637.0,117.4,83.4,123.8,1014.0
6/23/2026 19:26,Rice,Spoiled,30.1,92.6,1467.0,80.5,650.2,118.3,85.0,125.2,1036.0
6/23/2026 19:31,Rice,Spoiled,30.1,92.7,1462.3,77.4,646.2,117.5,83.3,123.4,1007.0
6/23/2026 19:36,Rice,Spoiled,30.1,92.7,1449.8,73.1,636.3,116.8,82.7,123.1,1008.0
6/23/2026 19:41,Rice,Spoiled,30.0,92.9,1468.1,78.0,633.7,116.8,83.6,123.8,1037.0
6/23/2026 19:46,Rice,Spoiled,30.0,92.9,2632.6,72.4,634.1,116.7,81.2,122.1,988.0
6/23/2026 19:51,Rice,Spoiled,30.0,93.1,2638.1,82.5,644.3,116.7,83.8,123.0,1061.0
6/23/2026 19:56,Rice,Spoiled,30.0,93.0,2644.7,75.4,633.0,116.8,83.2,124.1,1023.0
6/23/2026 20:01,Rice,Spoiled,29.9,92.9,2640.7,74.2,637.4,116.7,82.7,123.2,1005.0
6/23/2026 20:06,Rice,Spoiled,30.0,93.2,2642.1,75.7,657.9,118.5,84.1,125.0,1024.0
6/23/2026 20:11,Rice,Spoiled,29.9,93.3,2669.2,82.0,665.9,119.3,86.3,126.7,1058.0
6/23/2026 20:16,Rice,Spoiled,29.9,93.0,2678.0,84.6,663.0,119.5,87.8,128.1,1091.0
6/23/2026 20:21,Rice,Spoiled,29.9,93.3,2660.4,78.9,655.3,118.8,85.7,126.9,1004.0
6/23/2026 20:26,Rice,Spoiled,29.9,93.3,2658.6,81.3,659.0,118.5,85.5,125.5,1018.0
6/23/2026 20:31,Rice,Spoiled,29.8,93.4,2639.9,81.3,651.6,119.8,86.4,126.6,1043.0
6/23/2026 20:36,Rice,Spoiled,29.8,93.4,2664.5,78.7,652.4,118.0,85.3,126.2,1021.0
6/23/2026 20:41,Rice,Spoiled,29.8,93.3,2648.4,79.5,645.1,117.5,84.4,124.3,994.0
6/23/2026 20:46,Rice,Spoiled,29.7,93.4,1507.7,78.9,657.9,117.3,83.6,123.0,998.0
6/23/2026 20:51,Rice,Spoiled,29.7,93.3,1502.2,75.3,648.7,116.5,82.4,122.5,974.0
6/23/2026 20:56,Rice,Spoiled,29.7,93.3,1522.3,79.5,644.0,116.3,84.0,123.3,1002.0
6/23/2026 21:01,Rice,Spoiled,29.7,93.4,1519.8,78.4,644.0,116.0,83.3,123.1,1030.0
